date,rtrn,rf,excess_return
2010-08-17,0.012163645712508497,4.624822116900649e-06,0.012159020890391597
2010-08-18,0.0017321546859845327,4.624822116900649e-06,0.0017275298638676322
2010-08-19,-0.01731903545721103,4.624822116900649e-06,-0.01732366027932793
2010-08-20,-0.0033420008825562064,4.624822116900649e-06,-0.003346625704673107
2010-08-23,-0.0038963665550291182,4.624822116900649e-06,-0.0039009913771460188
2010-08-24,-0.014544904006496218,4.624822116900649e-06,-0.014549528828613118
2010-08-25,0.0034040976562463854,4.624822116900649e-06,0.003399472834129485
2010-08-26,-0.006819822785666396,4.624822116900649e-06,-0.006824447607783297
2010-08-27,0.015560479937186678,4.624822116900649e-06,0.015555855115069777
2010-08-30,-0.014558273574549752,4.624822116900649e-06,-0.014562898396666652
2010-08-31,0.0003749753818018675,4.624822116900649e-06,0.00037035055968496686
2010-09-01,0.029044482859998944,6.232547635635553e-06,0.029038250312363307
2010-09-02,0.009222542075196571,6.232547635635553e-06,0.009216309527560937
2010-09-03,0.01302389663253134,6.232547635635553e-06,0.013017664084895705
2010-09-07,-0.011289309026849992,6.232547635635553e-06,-0.011295541574485627
2010-09-08,0.006725463867092607,6.232547635635553e-06,0.006719231319456971
2010-09-09,0.0047441634219778095,6.232547635635553e-06,0.004737930874342174
2010-09-10,0.005134418552235509,6.232547635635553e-06,0.005128186004599873
2010-09-13,0.010918151773216422,6.232547635635553e-06,0.010911919225580788
2010-09-14,-0.0006212007121719765,6.232547635635553e-06,-0.000627433259807612
2010-09-15,0.0038982950049826215,6.232547635635553e-06,0.0038920624573469858
2010-09-16,-0.00022108730827863354,6.232547635635553e-06,-0.0002273198559142691
2010-09-17,-0.004920767991976938,6.232547635635553e-06,-0.004927000539612573
2010-09-20,0.015084306653736945,6.232547635635553e-06,0.01507807410610131
2010-09-21,-0.0020595524468589588,6.232547635635553e-06,-0.0020657849944945945
2010-09-22,-0.0048809542189065525,6.232547635635553e-06,-0.004887186766542188
2010-09-23,-0.008286019682082646,6.232547635635553e-06,-0.00829225222971828
2010-09-24,0.020378701216851702,6.232547635635553e-06,0.020372468669216066
2010-09-27,-0.004627010743148752,6.232547635635553e-06,-0.0046332432907843875
2010-09-28,0.0036248538435188493,6.232547635635553e-06,0.0036186212958832136
2010-09-29,-0.002138384807515159,6.232547635635553e-06,-0.0021446173551507948
2010-09-30,-0.0028875200532763046,6.232547635635553e-06,-0.0028937526009119403
2010-10-01,0.004371782778291866,4.624844311771835e-06,0.004367157933980095
2010-10-04,-0.007707167244937807,4.624844311771835e-06,-0.0077117920892495785
2010-10-05,0.01997672785606852,4.624844311771835e-06,0.01997210301175675
2010-10-06,0.0,4.624844311771835e-06,-4.624844311771835e-06
2010-10-07,-0.001250404388422055,4.624844311771835e-06,-0.001255029232733827
2010-10-08,0.005625273643966366,4.624844311771835e-06,0.005620648799654595
2010-10-11,0.0009112594771725213,4.624844311771835e-06,0.0009066346328607495
2010-10-12,0.0032095887186960326,4.624844311771835e-06,0.0032049638743842607
2010-10-13,0.0074916282789967426,4.624844311771835e-06,0.007487003434684971
2010-10-14,-0.003483435977820193,4.624844311771835e-06,-0.003488060822131965
2010-10-15,0.0018706693096017801,4.624844311771835e-06,0.0018660444652900082
2010-10-18,0.00706836371450148,4.624844311771835e-06,0.0070637388701897084
2010-10-19,-0.015571901555273548,4.624844311771835e-06,-0.01557652639958532
2010-10-20,0.009776990767769611,4.624844311771835e-06,0.00977236592345784
2010-10-21,0.002161155151811478,4.624844311771835e-06,0.002156530307499706
2010-10-22,0.0020593410200255846,4.624844311771835e-06,0.0020547161757138127
2010-10-25,0.0027125267371674866,4.624844311771835e-06,0.0027079018928557147
2010-10-26,0.0002106194325275368,4.624844311771835e-06,0.00020599458821576495
2010-10-27,-0.002783754802863747,4.624844311771835e-06,-0.002788379647175519
2010-10-28,0.000464497611965875,4.624844311771835e-06,0.0004598727676541032
2010-10-29,0.00042208340994687177,4.624844311771835e-06,0.00041745856563509996
2010-11-01,0.00046408607520032064,6.634425688131301e-06,0.00045745164951218936
2010-11-02,0.007835763005919816,6.634425688131301e-06,0.007829128580231685
2010-11-03,0.00403045308635086,6.634425688131301e-06,0.004023818660662729
2010-11-04,0.01870602701480717,6.634425688131301e-06,0.018699392589119037
2010-11-05,0.004001148521686204,6.634425688131301e-06,0.0039945140959980726
2010-11-08,-0.001590376520346659,6.634425688131301e-06,-0.0015970109460347905
2010-11-09,-0.007743242900406955,6.634425688131301e-06,-0.007749877326095086
2010-11-10,0.004227704430050494,6.634425688131301e-06,0.004221070004362362
2010-11-11,-0.0035904147397696207,6.634425688131301e-06,-0.003597049165457752
2010-11-12,-0.01201209435983941,6.634425688131301e-06,-0.01201872878552754
2010-11-15,-0.0013737123608903445,6.634425688131301e-06,-0.001380346786578476
2010-11-16,-0.01587134965816439,6.634425688131301e-06,-0.015877984083852523
2010-11-17,0.0006684746757414928,6.634425688131301e-06,0.0006618402500533615
2010-11-18,0.014692455646240887,6.634425688131301e-06,0.014685821220552757
2010-11-19,0.0025910659192565078,6.634425688131301e-06,0.0025844314935683766
2010-11-22,-0.0008733443403032837,6.634425688131301e-06,-0.000879978765991415
2010-11-23,-0.014595281273669158,6.634425688131301e-06,-0.014601915699357289
2010-11-24,0.01476169139178829,6.634425688131301e-06,0.014755056966100159
2010-11-29,-0.0084385161114513,6.634425688131301e-06,-0.00844515053713943
2010-11-30,-0.005974939933040879,6.634425688131301e-06,-0.005981574358729011
2010-12-01,0.021191878192538205,4.8258323765316506e-06,0.021187052360161673
2010-12-02,0.012798647508940775,4.8258323765316506e-06,0.012793821676564242
2010-12-03,0.002475084912199499,4.8258323765316506e-06,0.002470259079822967
2010-12-07,-0.0003662929163272821,4.8258323765316506e-06,-0.00037111874870381377
2010-12-08,0.0035757860124254748,4.8258323765316506e-06,0.003570960180048943
2010-12-09,0.004128724747786805,4.8258323765316506e-06,0.004123898915410274
2010-12-10,0.005719595082479323,4.8258323765316506e-06,0.0057147692501027915
2010-12-13,0.0005621361320482521,4.8258323765316506e-06,0.0005573102996717205
2010-12-14,0.0008025038549615005,4.8258323765316506e-06,0.0007976780225849688
2010-12-15,-0.004522484417376127,4.8258323765316506e-06,-0.004527310249752658
2010-12-16,0.005684972272018918,4.8258323765316506e-06,0.005680146439642386
2010-12-17,-0.0038735234230911075,4.8258323765316506e-06,-0.0038783492554676393
2010-12-20,0.002148949182117832,4.8258323765316506e-06,0.0021441233497413
2010-12-21,0.0061217671271354135,4.8258323765316506e-06,0.006116941294758882
2010-12-22,0.003344884255873204,4.8258323765316506e-06,0.003340058423496672
