date,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,open_interest,impl_volatility,delta,gamma,optionid,forward_price,index_flag,issuer,exercise_style
19961008,19961116,19961008,C,725000,3.25,3.625,37,5127,0.123726,0.220858,0.010741,11196795,702.861673,1,CBOE S&P 500 INDEX,E
19961008,19961221,19961008,P,660000,5.75,6.125,707,7471,0.177125,-0.188668,0.004893,11197204,705.1029,1,CBOE S&P 500 INDEX,E
19961008,19961019,19961008,C,720000,0.5,0.75,217,5776,0.128044,0.095383,0.012032,11078023,701.169706,1,CBOE S&P 500 INDEX,E
19961008,19961116,19961008,P,685000,6.625,7.125,5881,3165,0.159746,-0.296824,0.009697,11241093,702.861673,1,CBOE S&P 500 INDEX,E
19961008,19961116,19961008,P,695000,9.375,9.875,1310,7389,0.149146,-0.396261,0.011563,11118888,702.861673,1,CBOE S&P 500 INDEX,E
19961008,19961221,19961008,C,710000,14.375,15.125,241,3238,0.137617,0.464923,0.009242,11008274,705.1029,1,CBOE S&P 500 INDEX,E
19961008,19970322,19961008,C,725000,19.5,20.25,4,5053,0.139979,0.431502,0.005947,11263072,711.036162,1,CBOE S&P 500 INDEX,E
19961008,19961221,19961008,C,690000,26.375,27.375,1,6015,0.150961,0.636336,0.007933,11220497,705.1029,1,CBOE S&P 500 INDEX,E
19961008,19961221,19961008,P,675000,8.375,8.875,9,62,0.166278,-0.263882,0.006302,11080395,705.1029,1,CBOE S&P 500 INDEX,E
19961008,19961221,19961008,P,625000,2.5,2.875,965,4612,0.207174,-0.087057,0.002454,11045008,705.1029,1,CBOE S&P 500 INDEX,E
19961008,19961221,19961008,P,665000,6.5,7,3,6916,0.173759,-0.211652,0.005344,11142044,705.1029,1,CBOE S&P 500 INDEX,E
19961008,19961221,19961008,P,600000,1.5,1.75,1846,9758,0.230794,-0.051743,0.001474,11047031,705.1029,1,CBOE S&P 500 INDEX,E
19961008,19961019,19961008,P,715000,15.25,16,50,747,0.147188,-0.797278,0.017396,11247110,701.169706,1,CBOE S&P 500 INDEX,E
19961008,19961019,19961008,C,705000,3.875,4,1851,5566,0.12834,0.397109,0.027297,11205024,701.169706,1,CBOE S&P 500 INDEX,E
19961008,19970322,19961008,P,670000,14,14.75,35,4953,0.168741,-0.276879,0.004215,11030466,711.036162,1,CBOE S&P 500 INDEX,E
19961008,19961221,19961008,P,725000,27.75,28.75,17,1962,0.132367,-0.668398,0.008736,11270843,705.1029,1,CBOE S&P 500 INDEX,E
19961008,19961221,19961008,C,720000,9.875,10.375,10,674,0.131775,0.369774,0.009177,11250874,705.1029,1,CBOE S&P 500 INDEX,E
19961008,19961221,19961008,C,695000,23.125,24.125,10,3516,0.148314,0.596754,0.008336,11294413,705.1029,1,CBOE S&P 500 INDEX,E
19961008,19961019,19961008,C,695000,9.75,10.25,205,7310,0.14785,0.652205,0.022696,11168694,701.169706,1,CBOE S&P 500 INDEX,E
19961008,19961019,19961008,P,685000,1.75,2.125,818,2887,0.169728,-0.186968,0.014386,11297196,701.169706,1,CBOE S&P 500 INDEX,E
19961008,19961221,19961008,C,525000,177.625,178.625,29,2701,,,,11332961,705.1029,1,CBOE S&P 500 INDEX,E
19961008,19961221,19961008,P,680000,9.5,10,80,4006,0.162598,-0.293912,0.006791,11277036,705.1029,1,CBOE S&P 500 INDEX,E
19961008,19961116,19961008,P,680000,5.625,6.125,163,4223,0.165982,-0.256549,0.00869,11365456,702.861673,1,CBOE S&P 500 INDEX,E
19961008,19970322,19961008,P,660000,12,12.75,12,2945,0.174873,-0.240773,0.003785,11346651,711.036162,1,CBOE S&P 500 INDEX,E
19961008,19961221,19961008,P,425000,0,0.25,1,3973,0.428891,-0.00294,0.000067,11491592,705.1029,1,CBOE S&P 500 INDEX,E
19961008,19961019,19961008,C,710000,2.125,2.25,5109,5573,0.124835,0.264641,0.023826,11217675,701.169706,1,CBOE S&P 500 INDEX,E
19961008,19961116,19961008,P,715000,18.75,19.5,22,52,0.135655,-0.644595,0.01226,11367941,702.861673,1,CBOE S&P 500 INDEX,E
19961008,19970322,19961008,P,750000,47.25,48.25,55,36,0.127175,-0.713387,0.005587,11368164,711.036162,1,CBOE S&P 500 INDEX,E
19961008,19961116,19961008,P,640000,1.5625,1.8125,2133,5521,0.211798,-0.07717,0.00306,11452033,702.861673,1,CBOE S&P 500 INDEX,E
19961008,19961019,19961008,P,720000,19.5,20.25,51,2090,0.149094,-0.868202,0.012978,11570912,701.169706,1,CBOE S&P 500 INDEX,E
19961008,19961019,19961008,C,715000,1,1.25,394,3850,0.12343,0.159027,0.017842,11394825,701.169706,1,CBOE S&P 500 INDEX,E
19961008,19961221,19961008,C,725000,7.875,8.375,112,5968,0.128388,0.321462,0.008944,11433861,705.1029,1,CBOE S&P 500 INDEX,E
19961008,19961019,19961008,C,680000,21.75,22.75,463,1967,0.16827,0.879191,0.010819,11539705,701.169706,1,CBOE S&P 500 INDEX,E
19961008,19961116,19961008,C,705000,10.875,11.125,22,3756,0.135339,0.479351,0.013167,11553840,702.861673,1,CBOE S&P 500 INDEX,E
19961008,19961019,19961008,C,620000,80.25,81.25,2625,7184,,,,11480792,701.169706,1,CBOE S&P 500 INDEX,E
19961008,19961221,19961008,P,705000,17.375,18.125,581,705,0.144081,-0.484109,0.008852,11521079,705.1029,1,CBOE S&P 500 INDEX,E
19961008,19961221,19961008,C,750000,2,2.375,2,6641,0.117609,0.123348,0.005565,11420279,705.1029,1,CBOE S&P 500 INDEX,E
19961008,19961116,19961008,C,690000,20,20.75,62,3057,0.147677,0.659853,0.011079,11437963,702.861673,1,CBOE S&P 500 INDEX,E
19961008,19961019,19961008,P,610000,0,0.0625,400,4992,0.324154,-0.002871,0.000247,11577723,701.169706,1,CBOE S&P 500 INDEX,E
19961008,19961019,19961008,P,705000,8,8.375,1455,1436,0.138331,-0.594472,0.025455,11637936,701.169706,1,CBOE S&P 500 INDEX,E
19961008,19961116,19961008,P,670000,4,4.375,334,9410,0.176279,-0.18866,0.006865,11616017,702.861673,1,CBOE S&P 500 INDEX,E
19961008,19970322,19961008,P,675000,15.25,16,208,12416,0.166493,-0.297359,0.004417,11489090,711.036162,1,CBOE S&P 500 INDEX,E
19961008,19961221,19961008,P,475000,0.0625,0.25,121,1464,0.34995,-0.004386,0.000118,11526431,705.1029,1,CBOE S&P 500 INDEX,E
19961008,19961221,19961008,P,685000,10.5,11.25,60,6617,0.157671,-0.325562,0.007321,11722957,705.1029,1,CBOE S&P 500 INDEX,E
19961008,19961221,19961008,P,640000,3.625,4,181,5796,0.195139,-0.12224,0.003333,11443092,705.1029,1,CBOE S&P 500 INDEX,E
19961008,19961019,19961008,P,690000,2.625,2.875,1539,7244,0.1597,-0.256766,0.018337,11505318,701.169706,1,CBOE S&P 500 INDEX,E
19961008,19961019,19961008,C,725000,0.25,0.3125,392,519,0.127539,0.048549,0.007179,11743805,701.169706,1,CBOE S&P 500 INDEX,E
19961008,19961019,19961008,C,675000,26.375,27.375,46,3910,0.176401,0.916763,0.007851,11620984,701.169706,1,CBOE S&P 500 INDEX,E
19961008,19961221,19961008,P,525000,0.25,0.375,2943,2740,0.292614,-0.009741,0.000286,11605099,705.1029,1,CBOE S&P 500 INDEX,E
19961008,19961221,19961008,P,700000,15.375,16.125,1323,1766,0.147531,-0.440883,0.008561,11445855,705.1029,1,CBOE S&P 500 INDEX,E
19961008,19961221,19961008,P,650000,4.625,5,301,4121,0.186998,-0.152862,0.004051,11609876,705.1029,1,CBOE S&P 500 INDEX,E
19961008,19961116,19961008,P,675000,4.75,5.125,643,6864,0.170798,-0.21984,0.00776,11588791,702.861673,1,CBOE S&P 500 INDEX,E
19961008,19961221,19961008,P,695000,13.625,14.375,14,406,0.151388,-0.400133,0.008174,11790376,705.1029,1,CBOE S&P 500 INDEX,E
19961008,19961221,19961008,P,690000,12,12.75,111,6250,0.15474,-0.361732,0.007759,11754695,705.1029,1,CBOE S&P 500 INDEX,E
19961008,19970322,19961008,P,725000,33.25,33.75,203,815,0.140017,-0.558172,0.005945,11776504,711.036162,1,CBOE S&P 500 INDEX,E
19961008,19961116,19961008,C,710000,8.375,8.875,246,4896,0.132664,0.412699,0.013133,11796386,702.861673,1,CBOE S&P 500 INDEX,E
19961008,19961221,19961008,P,670000,7.375,7.875,37,3509,0.169951,-0.236446,0.005818,11740318,705.1029,1,CBOE S&P 500 INDEX,E
19961008,19961116,19961008,C,680000,27.5,28.5,1282,5034,0.157379,0.751555,0.008966,10067627,702.861673,1,CBOE S&P 500 INDEX,E
19961009,19961221,19961009,P,575000,1,1.1875,14,4563,0.254546,-0.034034,0.000965,10233349,701.11682,1,CBOE S&P 500 INDEX,E
19961009,19961221,19961009,C,715000,10.125,10.875,1400,3128,0.133606,0.379115,0.009238,10106017,701.11682,1,CBOE S&P 500 INDEX,E
19961009,19961116,19961009,P,690000,9.25,9.5,605,4094,0.15407,-0.385505,0.011324,10137157,698.889081,1,CBOE S&P 500 INDEX,E
19961009,19961116,19961009,P,635000,1.625,1.75,215,8075,0.218822,-0.076276,0.002993,10300787,698.889081,1,CBOE S&P 500 INDEX,E
19961009,19961019,19961009,P,700000,7.25,7.625,3522,1784,0.144102,-0.569852,0.02641,10304068,697.206961,1,CBOE S&P 500 INDEX,E
19961009,19970322,19961009,P,525000,1.375,1.625,8,2024,0.251394,-0.031048,0.000599,10163832,707.020251,1,CBOE S&P 500 INDEX,E
19961009,19970322,19961009,P,650000,11.125,11.5,88,20182,0.180134,-0.221127,0.003536,10023065,707.020251,1,CBOE S&P 500 INDEX,E
19961009,19961116,19961009,C,685000,20.5,21.5,10,67,0.15004,0.671941,0.010958,10047813,698.889081,1,CBOE S&P 500 INDEX,E
19961009,19961116,19961009,P,660000,3.25,3.625,95,4984,0.186465,-0.15662,0.005876,10265214,698.889081,1,CBOE S&P 500 INDEX,E
19961009,19961221,19961009,C,475000,222.625,223.625,253,1374,,,,10266417,701.11682,1,CBOE S&P 500 INDEX,E
19961009,19970322,19961009,C,700000,30.5,31.5,75,1980,0.150533,0.553732,0.005588,10312317,707.020251,1,CBOE S&P 500 INDEX,E
19961009,19961221,19961009,C,645000,59.25,60.25,5,1102,0.183626,0.853948,0.003968,10012621,701.11682,1,CBOE S&P 500 INDEX,E
19961009,19961116,19961009,P,650000,2.375,2.75,2156,878,0.199356,-0.116832,0.004497,10244734,698.889081,1,CBOE S&P 500 INDEX,E
19961009,19970322,19961009,P,645000,10.125,10.875,35,35,0.183258,-0.205962,0.003335,10318173,707.020251,1,CBOE S&P 500 INDEX,E
19961009,19970322,19961009,C,750000,8.5,9,30,4223,0.127891,0.255187,0.005385,10209853,707.020251,1,CBOE S&P 500 INDEX,E
19961009,19961116,19961009,P,645000,2.25,2.625,200,1768,0.211268,-0.106772,0.003979,10339347,698.889081,1,CBOE S&P 500 INDEX,E
19961009,19961221,19961009,C,700000,17.625,18.375,5518,4688,0.143059,0.520294,0.009019,10372284,701.11682,1,CBOE S&P 500 INDEX,E
19961009,19961116,19961009,P,725000,28.5,29.5,24,11,0.131978,-0.80442,0.009488,10415374,698.889081,1,CBOE S&P 500 INDEX,E
19961009,19961221,19961009,P,620000,2.625,3,2,2102,0.214571,-0.088657,0.002433,10437736,701.11682,1,CBOE S&P 500 INDEX,E
19961009,19961019,19961009,P,650000,0.3125,0.4375,697,1874,0.263243,-0.034479,0.002811,10468274,697.206961,1,CBOE S&P 500 INDEX,E
19961009,19961116,19961009,P,610000,0.6875,0.9375,800,3732,0.247314,-0.036622,0.001481,10037929,698.889081,1,CBOE S&P 500 INDEX,E
19961009,19961019,19961009,P,640000,0.125,0.3125,25,299,0.284554,-0.02001,0.00165,10340937,697.206961,1,CBOE S&P 500 INDEX,E
19961009,19961221,19961009,C,675000,34.375,35.375,215,1540,0.160892,0.712583,0.006826,10439526,701.11682,1,CBOE S&P 500 INDEX,E
19961009,19961221,19961009,P,720000,27.125,28.125,21,131,0.134595,-0.659046,0.008799,10343416,701.11682,1,CBOE S&P 500 INDEX,E
19961009,19961116,19961009,C,720000,3.375,3.75,118,7110,0.124701,0.229032,0.011091,10419067,698.889081,1,CBOE S&P 500 INDEX,E
19961009,19970322,19961009,P,625000,7.375,7.875,11,18251,0.194192,-0.1528,0.00261,10472665,707.020251,1,CBOE S&P 500 INDEX,E
19961009,19961019,19961009,P,655000,0.375,0.4375,1617,3095,0.242951,-0.039681,0.003416,10327580,697.206961,1,CBOE S&P 500 INDEX,E
19961009,19961116,19961009,P,630000,1.3125,1.5625,35,2308,0.223942,-0.065287,0.002595,10574242,698.889081,1,CBOE S&P 500 INDEX,E
19961009,19961221,19961009,P,645000,4.5,4.875,103,1079,0.190082,-0.149186,0.003971,10509451,701.11682,1,CBOE S&P 500 INDEX,E
19961009,19961116,19961009,P,710000,18.375,18.875,101,100,0.14034,-0.630055,0.012251,10509753,698.889081,1,CBOE S&P 500 INDEX,E
19961009,19961019,19961009,P,725000,27.75,28.75,26,2881,0.17206,-0.935494,0.007057,10380819,697.206961,1,CBOE S&P 500 INDEX,E
19961009,19961221,19961009,C,640000,63.75,64.75,5,1397,0.188321,0.86884,0.003585,10444464,701.11682,1,CBOE S&P 500 INDEX,E
19961009,19970322,19961009,P,575000,3.375,3.75,104,10830,0.224831,-0.072114,0.001313,10463813,707.020251,1,CBOE S&P 500 INDEX,E
19961009,19961116,19961009,P,655000,2.75,3.125,252,613,0.192357,-0.13453,0.005142,10360467,698.889081,1,CBOE S&P 500 INDEX,E
19961009,19970322,19961009,P,600000,5.125,5.375,61,9704,0.209903,-0.105722,0.00187,10476774,707.020251,1,CBOE S&P 500 INDEX,E
19961009,19961116,19961009,P,665000,3.875,4.25,50,3263,0.181129,-0.183047,0.006685,10405208,698.889081,1,CBOE S&P 500 INDEX,E
19961009,19961019,19961009,P,710000,14,14.75,253,1173,0.142543,-0.802225,0.01888,10467330,697.206961,1,CBOE S&P 500 INDEX,E
19961009,19961019,19961009,P,615000,0.0625,0.125,104,3893,0.35345,-0.007676,0.00058,10427158,697.206961,1,CBOE S&P 500 INDEX,E
19961009,19961116,19961009,C,700000,11,11.75,207,1414,0.136758,0.492683,0.013299,10622334,698.889081,1,CBOE S&P 500 INDEX,E
19961009,19961221,19961009,P,735000,37.5,38.5,6,7,0.127552,-0.787693,0.007294,10538885,701.11682,1,CBOE S&P 500 INDEX,E
19961009,19961221,19961009,P,375000,0,0.125,50,6712,0.491828,-0.001374,0.00003,10604832,701.11682,1,CBOE S&P 500 INDEX,E
19961009,19970322,19961009,P,690000,20.375,21.375,3,1076,0.156961,-0.383719,0.005203,10497052,707.020251,1,CBOE S&P 500 INDEX,E
19961009,19961116,19961009,P,600000,0.625,0.75,752,5915,0.263948,-0.029856,0.001173,10605189,698.889081,1,CBOE S&P 500 INDEX,E
19961009,19961221,19961009,C,730000,5,5.375,5,1021,0.124075,0.237662,0.008093,10644669,701.11682,1,CBOE S&P 500 INDEX,E
19961009,19961221,19961009,C,685000,27.125,28.125,500,328,0.154008,0.643748,0.007818,10645449,701.11682,1,CBOE S&P 500 INDEX,E
19961009,19961116,19961009,P,700000,12.75,13.5,370,5957,0.144164,-0.503807,0.012617,10413758,698.889081,1,CBOE S&P 500 INDEX,E
19961009,19961019,19961009,P,660000,0.5,0.625,355,4212,0.233551,-0.054394,0.004577,10647945,697.206961,1,CBOE S&P 500 INDEX,E
19961009,19970322,19961009,P,640000,9.5,9.875,100,3889,0.185916,-0.191261,0.003145,10708732,707.020251,1,CBOE S&P 500 INDEX,E
19961009,19961116,19961009,P,550000,0.125,0.25,294,1614,0.322332,-0.007801,0.000304,10588435,698.889081,1,CBOE S&P 500 INDEX,E
19961009,19961019,19961009,P,680000,1.5625,1.8125,9353,7876,0.178884,-0.169238,0.013672,10689117,697.206961,1,CBOE S&P 500 INDEX,E
19961009,19961019,19961009,P,600000,0,0.0625,250,1925,0.368279,-0.002706,0.000219,10793501,697.206961,1,CBOE S&P 500 INDEX,E
19961009,19961019,19961009,C,635000,61.375,62.375,5,157,,,,10549614,697.206961,1,CBOE S&P 500 INDEX,E
19961009,19961019,19961009,C,685000,13.875,14.625,115,254,0.156639,0.779926,0.018301,10616383,697.206961,1,CBOE S&P 500 INDEX,E
19961009,19961019,19961009,C,670000,27.125,28.125,1,5547,0.172812,0.941151,0.006536,10757188,697.206961,1,CBOE S&P 500 INDEX,E
19961009,19961019,19961009,P,625000,0,0.125,20,6350,0.29808,-0.006214,0.00057,10759016,697.206961,1,CBOE S&P 500 INDEX,E
19961009,19961019,19961009,P,675000,1,1.25,7866,2822,0.186602,-0.117844,0.010259,10819070,697.206961,1,CBOE S&P 500 INDEX,E
19961009,19961019,19961009,C,690000,10.125,10.5,551,4176,0.147705,0.686204,0.023255,10943286,697.206961,1,CBOE S&P 500 INDEX,E
19961009,19961116,19961009,P,705000,15.25,16,10,47,0.14118,-0.567834,0.01269,10723730,698.889081,1,CBOE S&P 500 INDEX,E
19961009,19961116,19961009,P,625000,1.125,1.25,100,8800,0.227509,-0.054716,0.002224,10727391,698.889081,1,CBOE S&P 500 INDEX,E
19961009,19961019,19961009,P,670000,0.75,1,1434,8776,0.202314,-0.089441,0.007745,10680419,697.206961,1,CBOE S&P 500 INDEX,E
19961009,19961019,19961009,P,695000,4.875,5.25,1329,2565,0.148583,-0.438137,0.025705,10902789,697.206961,1,CBOE S&P 500 INDEX,E
19961009,19961221,19961009,P,630000,3.25,3.625,10,4534,0.204764,-0.108956,0.002964,10994506,701.11682,1,CBOE S&P 500 INDEX,E
19961009,19961221,19961009,C,705000,14.875,15.625,6,875,0.139772,0.474415,0.00923,10869954,701.11682,1,CBOE S&P 500 INDEX,E
19961009,19970322,19961009,P,700000,24.25,24.75,13,2351,0.152448,-0.436236,0.005518,11067959,707.020251,1,CBOE S&P 500 INDEX,E
19961009,19961221,19961009,P,710000,21.375,22.375,23,6917,0.139452,-0.566481,0.009128,10813143,701.11682,1,CBOE S&P 500 INDEX,E
19961009,19961221,19961009,C,655000,50.5,51.5,2,1404,0.17507,0.817451,0.004836,11055304,701.11682,1,CBOE S&P 500 INDEX,E
19961009,19961019,19961009,P,620000,0.0625,0.125,150,9442,0.333181,-0.008105,0.000645,10873854,697.206961,1,CBOE S&P 500 INDEX,E
19961009,19961019,19961009,C,700000,4,4.125,3285,6024,0.12962,0.421016,0.029239,11041464,697.206961,1,CBOE S&P 500 INDEX,E
19961009,19961116,19961009,C,725000,2.25,2.5,1206,5710,0.120664,0.170923,0.00961,11196795,698.889081,1,CBOE S&P 500 INDEX,E
19961009,19961221,19961009,P,660000,6.375,6.875,972,7687,0.177231,-0.207389,0.005243,11197204,701.11682,1,CBOE S&P 500 INDEX,E
19961009,19961221,19961009,P,500000,0.125,0.3125,109,487,0.318464,-0.006592,0.000189,11176929,701.11682,1,CBOE S&P 500 INDEX,E
19961009,19961019,19961009,C,720000,0.125,0.25,206,5836,0.121548,0.037627,0.006539,11078023,697.206961,1,CBOE S&P 500 INDEX,E
19961009,19961116,19961009,C,730000,1.625,2,5,5,0.123626,0.134846,0.008014,10985222,698.889081,1,CBOE S&P 500 INDEX,E
19961009,19961116,19961009,P,685000,7.75,8.125,1217,3905,0.159543,-0.334404,0.010414,11241093,698.889081,1,CBOE S&P 500 INDEX,E
19961009,19961116,19961009,P,695000,10.625,11.375,278,7628,0.147869,-0.441979,0.012176,11118888,698.889081,1,CBOE S&P 500 INDEX,E
19961009,19961221,19961009,C,710000,12.375,13.125,40,3273,0.136646,0.427119,0.009308,11008274,701.11682,1,CBOE S&P 500 INDEX,E
19961009,19961019,19961009,P,630000,0.125,0.25,1305,6405,0.321452,-0.015623,0.001183,11178664,697.206961,1,CBOE S&P 500 INDEX,E
19961009,19970322,19961009,C,725000,17.5,18.25,5,5058,0.138503,0.406376,0.005987,11263072,707.020251,1,CBOE S&P 500 INDEX,E
19961009,19961221,19961009,C,690000,23.625,24.625,30,6015,0.149504,0.605734,0.008323,11220497,701.11682,1,CBOE S&P 500 INDEX,E
19961009,19961221,19961009,P,675000,9.25,9.75,262,316,0.165326,-0.287432,0.006694,11080395,701.11682,1,CBOE S&P 500 INDEX,E
19961009,19961221,19961009,C,670000,38.25,39.25,5,4385,0.164643,0.74248,0.006307,11264636,701.11682,1,CBOE S&P 500 INDEX,E
19961009,19961221,19961009,P,625000,2.875,3.25,46,4913,0.208816,-0.09741,0.00268,11045008,701.11682,1,CBOE S&P 500 INDEX,E
19961009,19961221,19961009,P,665000,7.25,7.75,579,6903,0.173568,-0.231903,0.005708,11142044,701.11682,1,CBOE S&P 500 INDEX,E
19961009,19961221,19961009,P,600000,1.625,1.8125,152,9841,0.22888,-0.055293,0.001587,11047031,701.11682,1,CBOE S&P 500 INDEX,E
19961009,19961019,19961009,P,715000,18.375,19.125,136,827,0.148862,-0.870832,0.013676,11247110,697.206961,1,CBOE S&P 500 INDEX,E
19961009,19961019,19961009,C,705000,2,2.25,5754,9431,0.123302,0.274183,0.02619,11205024,697.206961,1,CBOE S&P 500 INDEX,E
19961009,19970322,19961009,P,670000,15,15.75,1103,5608,0.168438,-0.293151,0.004376,11030466,707.020251,1,CBOE S&P 500 INDEX,E
19961009,19961221,19961009,P,725000,30.25,31.25,2,1961,0.131212,-0.705605,0.008468,11270843,701.11682,1,CBOE S&P 500 INDEX,E
19961009,19961221,19961009,C,720000,8.25,8.75,1,677,0.130608,0.331163,0.009011,11250874,701.11682,1,CBOE S&P 500 INDEX,E
19961009,19961221,19961009,C,695000,20.5,21.5,25,3531,0.146612,0.564089,0.008692,11294413,701.11682,1,CBOE S&P 500 INDEX,E
19961009,19961019,19961009,C,695000,6.5,6.75,779,7742,0.132769,0.567648,0.028692,11168694,697.206961,1,CBOE S&P 500 INDEX,E
19961009,19961019,19961009,P,685000,2.375,2.625,1401,3041,0.170803,-0.238368,0.017575,11297196,697.206961,1,CBOE S&P 500 INDEX,E
19961009,19961221,19961009,P,680000,10.375,11.125,977,4592,0.161736,-0.319736,0.007174,11277036,701.11682,1,CBOE S&P 500 INDEX,E
19961009,19961116,19961009,P,680000,6.375,6.875,479,4426,0.163769,-0.287612,0.009504,11365456,698.889081,1,CBOE S&P 500 INDEX,E
19961009,19970322,19961009,P,660000,12.875,13.5,2,2947,0.174255,-0.254925,0.00395,11346651,707.020251,1,CBOE S&P 500 INDEX,E
19961009,19961019,19961009,C,710000,1,1.125,1812,5844,0.122735,0.160619,0.019264,11217675,697.206961,1,CBOE S&P 500 INDEX,E
19961009,19961116,19961009,P,715000,21.125,22.125,32,73,0.13556,-0.694791,0.011758,11367941,698.889081,1,CBOE S&P 500 INDEX,E
19961009,19961116,19961009,P,640000,1.8125,2.0625,115,5409,0.212422,-0.087855,0.00343,11452033,698.889081,1,CBOE S&P 500 INDEX,E
19961009,19961019,19961009,P,720000,22.875,23.875,1,2040,0.156006,-0.915936,0.009545,11570912,697.206961,1,CBOE S&P 500 INDEX,E
19961009,19961019,19961009,C,715000,0.375,0.5,1553,4289,0.11977,0.078884,0.011905,11394825,697.206961,1,CBOE S&P 500 INDEX,E
19961009,19961221,19961009,P,585000,1.1875,1.25,710,708,0.240955,-0.039289,0.001146,11417329,701.11682,1,CBOE S&P 500 INDEX,E
19961009,19961221,19961009,C,725000,6.5,7,35,5970,0.127639,0.284108,0.008622,11433861,701.11682,1,CBOE S&P 500 INDEX,E
19961009,19961019,19961009,C,680000,18.125,18.875,17,1945,0.163913,0.85084,0.013705,11539705,697.206961,1,CBOE S&P 500 INDEX,E
19961009,19961116,19961009,C,705000,8.625,9.125,53,3798,0.133339,0.424871,0.013406,11553840,698.889081,1,CBOE S&P 500 INDEX,E
19961009,19961221,19961009,P,655000,5.625,6.125,68,1832,0.181206,-0.185542,0.004794,11573888,701.11682,1,CBOE S&P 500 INDEX,E
19961009,19961019,19961009,C,620000,76.25,77.25,1,7183,,,,11480792,697.206961,1,CBOE S&P 500 INDEX,E
19961009,19961221,19961009,P,705000,19.125,19.875,6,709,0.143125,-0.519946,0.009016,11521079,701.11682,1,CBOE S&P 500 INDEX,E
19961009,19961221,19961009,C,750000,1.625,2,13,6631,0.119724,0.105173,0.004942,11420279,701.11682,1,CBOE S&P 500 INDEX,E
19961009,19961221,19961009,C,735000,3.875,4.25,14,2667,0.12273,0.198199,0.00737,11484024,701.11682,1,CBOE S&P 500 INDEX,E
19961009,19961116,19961009,C,690000,17.125,17.875,17,3057,0.145477,0.617643,0.011943,11437963,698.889081,1,CBOE S&P 500 INDEX,E
19961009,19961019,19961009,P,705000,10.25,11,235,1375,0.143605,-0.695391,0.023609,11637936,697.206961,1,CBOE S&P 500 INDEX,E
19961009,19961116,19961009,P,670000,4.75,4.875,62,9462,0.175922,-0.213777,0.007558,11616017,698.889081,1,CBOE S&P 500 INDEX,E
19961009,19970322,19961009,P,675000,16.25,17,10,12416,0.165702,-0.314123,0.004586,11489090,707.020251,1,CBOE S&P 500 INDEX,E
19961009,19961221,19961009,P,475000,0.0625,0.25,253,1446,0.348012,-0.004461,0.000122,11526431,701.11682,1,CBOE S&P 500 INDEX,E
19961009,19961221,19961009,P,685000,11.75,12.5,540,6724,0.157906,-0.354551,0.007647,11722957,701.11682,1,CBOE S&P 500 INDEX,E
19961009,19961019,19961009,C,660000,36.75,37.125,815,9843,,,,11490720,697.206961,1,CBOE S&P 500 INDEX,E
19961009,19961221,19961009,P,640000,4.125,4.5,72,5848,0.196335,-0.135797,0.003608,11443092,701.11682,1,CBOE S&P 500 INDEX,E
19961009,19961019,19961009,P,690000,3.375,3.625,4183,8692,0.158187,-0.324247,0.02203,11505318,697.206961,1,CBOE S&P 500 INDEX,E
19961009,19961019,19961009,C,725000,0.0625,0.1875,122,517,0.133255,0.024318,0.004154,11743805,697.206961,1,CBOE S&P 500 INDEX,E
19961009,19961019,19961009,C,675000,22.5,23.5,21,3909,0.170604,0.901746,0.009806,11620984,697.206961,1,CBOE S&P 500 INDEX,E
19961009,19961221,19961009,P,700000,17.375,17.75,6197,6717,0.148537,-0.475082,0.008687,11445855,701.11682,1,CBOE S&P 500 INDEX,E
19961009,19961019,19961009,C,600000,96.125,97.125,1,1414,,,,11531464,697.206961,1,CBOE S&P 500 INDEX,E
19961009,19961221,19961009,P,650000,5.25,5.375,2445,5936,0.186513,-0.167415,0.004365,11609876,701.11682,1,CBOE S&P 500 INDEX,E
19961009,19961116,19961009,P,675000,5.25,5.75,14,6860,0.167792,-0.245681,0.008566,11588791,698.889081,1,CBOE S&P 500 INDEX,E
19961009,19961221,19961009,P,695000,15,15.75,74,828,0.150153,-0.432342,0.00849,11790376,701.11682,1,CBOE S&P 500 INDEX,E
19961009,19961221,19961009,P,635000,3.625,4,7,2331,0.199954,-0.121006,0.00327,11669281,701.11682,1,CBOE S&P 500 INDEX,E
19961009,19961116,19961009,C,550000,147.125,148.125,170,171,,,,11734176,698.889081,1,CBOE S&P 500 INDEX,E
19961009,19961116,19961009,C,695000,13.875,14.625,198,2642,0.140695,0.557699,0.012787,11775053,698.889081,1,CBOE S&P 500 INDEX,E
19961009,19970322,19961009,P,635000,8.625,9.125,38,1975,0.188077,-0.176931,0.002962,11736287,707.020251,1,CBOE S&P 500 INDEX,E
19961009,19961221,19961009,P,690000,13.25,14,565,6499,0.153735,-0.391947,0.008106,11754695,701.11682,1,CBOE S&P 500 INDEX,E
19961009,19970322,19961009,P,725000,34.75,35.75,121,915,0.1376,-0.584156,0.006023,11776504,707.020251,1,CBOE S&P 500 INDEX,E
19961009,19961116,19961009,C,710000,6.5,7,772,5628,0.130285,0.356724,0.013062,11796386,698.889081,1,CBOE S&P 500 INDEX,E
19961009,19961221,19961009,P,670000,8.125,8.625,423,3919,0.168784,-0.25763,0.006211,11740318,701.11682,1,CBOE S&P 500 INDEX,E
