IV_U_h1,IV_U_h2,IV_U_h3,IV_U_h6,IV_U_h9,IV_U_h12,date
0.00106418654122325,0.00238483415769396,0.00400357478017854,0.00935855435284141,0.0145984067122683,0.0197547246864031,23-Nov-2009
0.000994152954568179,0.00227982181024654,0.00385961597037206,0.00915274536118779,0.0150000923169104,0.021153615539362,24-Nov-2009
0.000952506631128804,0.00220390213875208,0.00373813364303156,0.00961912427700158,0.0151021778628142,0.0202730893027432,25-Nov-2009
0.00139329253426643,0.00281640258896865,0.00450462996986345,0.0112048927619568,0.0166173991318884,0.0213097480304868,27-Nov-2009
0.00145639575871888,0.00298897469364779,0.00477506814386126,0.0104958683561826,0.0158392983399468,0.0206450233598987,30-Nov-2009
0.00133295809000582,0.00279249834849437,0.00452816874118873,0.0102249639363909,0.0156497561366758,0.0210076027352466,01-Dec-2009
0.00104391797174083,0.00238394387706253,0.00429510804778384,0.0103498413368111,0.0158074065442938,0.0212167309275921,02-Dec-2009
0.00134157057298322,0.00294900021949442,0.00476913200375679,0.0105841547259179,0.0160814816347911,0.0215386595871976,03-Dec-2009
0.00129540842272888,0.00279160195644498,0.00454289919308475,0.0102404240319721,0.0157332707418848,0.0211889527250152,04-Dec-2009
0.00125217026599083,0.00275286501855855,0.00446662636216399,0.0100277167186534,0.0154316939702161,0.0208214024764706,07-Dec-2009
0.0014219000731878,0.00300982874679978,0.00486372719958425,0.0106615902209985,0.0159329182145788,0.0211497618324438,08-Dec-2009
0.00122135072346781,0.00277386632029437,0.00458032003707104,0.010208946584207,0.0163694519964118,0.0225897772305914,09-Dec-2009
0.00111043217844393,0.00262956731863417,0.0043871351018789,0.00997493169682576,0.0160703225539435,0.0204770940528614,10-Dec-2009
0.000968899299340508,0.00242256684076664,0.00453316680078774,0.0103144638020315,0.0155315393870741,0.0199966853842571,11-Dec-2009
0.000961701374457588,0.00238897127534554,0.00406038945102743,0.00954289816893769,0.0139453070983885,0.0182408768538801,14-Dec-2009
0.00119187887550131,0.00272026078520555,0.00452875832839232,0.00992755119418797,0.0148851370597644,0.0198322967350628,15-Dec-2009
0.000858833829805901,0.00254020947754374,0.00427468354148568,0.00962212123749773,0.0148974760769115,0.0201719240617229,16-Dec-2009
0.00108343129053149,0.0024721790972417,0.004117800287574,0.00932645540606644,0.0145717470571956,0.0198173871510719,17-Dec-2009
0.00113688264447627,0.00258474721668024,0.00434760821939312,0.00963710797325681,0.0148452836433534,0.0199076146714475,18-Dec-2009
0.000883362169700242,0.00215333873135514,0.00376938580978911,0.00870275525436774,0.0137768228740196,0.0202330712347846,21-Dec-2009
0.000682317134622521,0.00176298715056257,0.00345276596844621,0.00876615825225992,0.0137960544045956,0.0186287083182069,22-Dec-2009
0.000780265030502247,0.00192121765490696,0.00341442101430717,0.00800628859705628,0.0139870146487063,0.0189946612152152,23-Dec-2009
0.000701059072801179,0.00184439274273564,0.00374557325375211,0.00851234819622499,0.0133733701727263,0.0181095681091121,24-Dec-2009
0.000911960600061119,0.00208322268315634,0.00349903080140873,0.00807588582183138,0.0129697315844094,0.0192440834290996,28-Dec-2009
0.000905859193804735,0.00206622599793253,0.00349203716355279,0.00810659829490118,0.0129894952106569,0.0192367241714313,29-Dec-2009
0.000886036376581379,0.00205487150696875,0.00348332014952097,0.00807235166295298,0.0129222799541754,0.0190385708753103,30-Dec-2009
0.000989759873745486,0.00224953869694318,0.00378066495274932,0.00852914257311478,0.0135075711950578,0.0197232410310662,31-Dec-2009
